"","participant","Stim","Valence","Arousal_rate.response","Valence_rate.response","Familiarity_rate.response","Pleasantness_rate.response","Arousal_rate.rt","Valence_rate.rt","Familiarity_rate.rt","Pleasantness_rate.rt"
"1285",20,"Night Blue_rep.wav","Neutral","6.984375",7,5.015625,6.9921875,"13.9804999889993",15.3952118229999,18.8378106930003,20.1674632620006
"1286",20,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","6.02734375",5.98046875,6.96875,5.98828125,"12.734668727000001",15.9601849919999,17.9643875819992,19.5515821189992
"1287",20,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","4.9921875",5.03125,5.05859375,5.0234375,"14.4540792610005",16.0242511979995,17.4551357059999,19.0655707639998
"1288",20,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","5.99609375",3.03125,3.00390625,3.015625,"13.359633551000099",31.5518860810007,32.8598526660007,34.7531996679999
"1289",20,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","5.98828125",1.984375,2.02734375,2.01953124999999,"7.3987656899998901",8.77641921899976,10.7621604240002,12.8189470659999
"1290",20,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","4.98828125",2.015625,5.0390625,2.9296875,"8.3159233279993696",9.62431250400004,11.4735798290003,13.3614153400003
"1291",20,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","6.01171875",6.01171875,6.01171875,7,"8.3722345900005095",10.3461285639996,12.5560861949998,13.8139709249999
"1292",20,"C Scale down_rep.wav","Neutral","4.94921875",4,4,4.03515625,"9.2993623349993797",10.8435979190007,12.3016242020003,13.8319290879999
"1293",21,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","6.02734375",5.609375,3.9765625,5.03125,"14.127413628000699",16.9148622959983,20.5130329160019,24.3203223429991
"1294",21,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","6.58984375",2.88671875,1.984375,3.96484375,"19.877921365001299",26.116803593999,30.2869526409995,33.4026434890001
"1295",21,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","4.51171875",6.02734375,4.5390625,5.796875,"9.8971409940022497",13.4841850230004,16.4761175640014,22.5413726449987
"1296",21,"Night Blue_rep.wav","Neutral","2.6875",3.984375,1.08203124999999,3,"14.7973020009994",24.4195613780029,32.872854707999,35.3885024569972
"1297",21,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","6.3125",2.171875,2.03125,3.51171875,"24.8349417270001",28.1122980610016,30.0451738589981,32.8184690359994
"1298",21,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","5.4375",5.984375,6.859375,6,"9.6565781600001994",15.8765433139997,17.058712678001,18.9682873370002
"1299",21,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","4.96875",6.00390625,4.6796875,6.3046875,"9.6357186239984003",12.7953714040013,17.5451443950005,19.7858021210013
"1300",21,"Random 2 Note Chords_rep.wav","Neutral","1.14453125",3.96875,1.15234374999999,1.02734375,"16.5006985579966",18.1205342280009,19.9495179180012,23.765991057
"1301",21,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","5.08203125",6.3515625,6.9921875,5.5,"16.277844534997701",19.4158973230005,20.9692647459996,23.2327096049994
"1302",21,"The Pilgrim_rep.wav","Neutral","2.31640625",3.37890625,1.21484375,2.6796875,"13.473192134999399",15.2675361699984,16.5699212339968,19.1431918070011
"1303",21,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","5.69921875",4.9765625,5.71484375,6.31640625,"28.930854596001101",11.908990904998,14.3103285739998,15.8735261389992
"1304",21,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","5.4375",4.76171875,5.5390625,6.57421875,"12.085174277999601",16.6016125290007,18.3584153939991,20.4441405999969
"1305",21,"Healing Water_rep.wav","Neutral","3.609375",3.02734375,7,2.19140625,"9.1325977870001207",11.2009507389993,12.9182911649986,31.0757104639997
"1306",21,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","5.90625",2.7890625,2.44921875,5.94140625,"17.398377009998502",13.7205978750025,20.897988187,23.263952584999
"1307",21,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","5.19921875",4.96484375,3.4140625,5.95703125,"27.749576875998098",13.5948216659999,18.317403637,30.3166022910008
"1308",21,"Suburb_rep.wav","Neutral","2.3124999999999898",2.96875,7,1.71484375,"9.1916596829978499",11.5200901319985,14.6273699260018,16.5726419989987
"1309",21,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","5.01953125",4.76953125,3.984375,5.1875,"8.40811616000064",22.5164245529995,24.6082348599993,27.7886453880018
"1310",21,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","6.52734375",2.34375,2.6875,5.875,"7.3627434330010102",12.1514823770012,13.8581998619993,16.1139156530007
"1311",21,"Dark Forest_rep.wav","Neutral","2.1796875",3.96484375,7,1.5,"9.1918176040016899",10.8546049680007,13.9018091710022,16.1986161599998
"1312",21,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","6.921875",2.00390625,1.9375,6.56640625,"7.3884088199993103",10.6377789699981,14.1522091019978,15.9847839899994
"1313",21,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","3.62890625",1.9140625,1.234375,6.796875,"10.1290702570004",12.1299831110009,14.680136895,16.9391420680003
"1314",21,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","4.8515625",5.8125,1.81249999999999,5.13671875,"7.3849599349996398",10.5783612759987,12.7708627329993,15.3299844160028
"1315",21,"Random Notes_rep.wav","Neutral","1.06249999999999",4.01953125,1.46875,1,"7.7208359809992499",9.61747681100314,16.8130556579999,13.5896242620001
"1316",21,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","5",5.90625,4.4296875,6.1796875,"8.7713447640016895",9.96531672300261,11.9724357869999,13.0470205320016
"1317",21,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","6.1875",3.27734375,4.25390625,4.65234375,"7.0151783849978502",9.28132834300049,11.3600979099974,13.3187795220001
"1318",21,"Fireplace_rep.wav","Neutral","1",3.9765625,6.88671875,4.0390625,"9.9356826369985303",12.2344773430013,7.82092079299764,13.4235784099983
"1319",21,"Rain on a Tent_rep.wav","Neutral","1.01171875",2.171875,6.96875,1.75,"14.5767420830015",9.9977028760004,6.80521043099724,17.2484249069966
"1320",21,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","6.02734375",2.6015625,3.20703125,5.921875,"9.8609944149975401",11.5649972140017,13.0432071750001,14.5121320959988
"1321",21,"Railroad_rep.wav","Neutral","1.02734375",4.03125,5.90234375,1,"7.2940820799994901",8.48489284699826,12.0864656090016,13.3585989860002
"1322",21,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","6.07421875",2.28125,3.15625,5.65625,"7.5164932490006304",9.40948210499846,13.4301951699999,15.5172037060001
"1323",21,"Fan Noise_rep.wav","Neutral","1",1.9765625,7,1.14453125,"16.1321478119971",19.8686111490023,22.0272103560018,24.9115740940033
"1324",21,"Ice World_rep.wav","Neutral","3.00390625",3.96875,3.03125,2.2265625,"8.6204486559981799",10.3101222989971,11.7630031020016,13.5129739160001
"1325",21,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","4.19921875",5.296875,6.81640625,5.375,"6.9720798390007896",9.22589820999928,10.9849319790009,12.3505115379994
"1326",21,"Duduk Song_rep.wav","Neutral","3.984375",2.25,4.046875,3.9375,"9.9993531870022707",12.7847945949979,14.5103939610016,17.5863457790001
"1327",21,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","5.8515625",2.39453125,4.375,6.4140625,"8.2956311330017307",10.508664031,12.0229135520021,13.6950334680004
"1328",21,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","4.96875",1.95703125,3.37890625,5.796875,"8.8128787980022008",12.1287171619987,14.5507590400011,16.6038622570013
"1329",21,"C Scale up_rep.wav","Neutral","1.00390624999999",4,7,2.8046875,"10.3052780449979",11.5794431520007,6.87591153600078,13.9768797399992
"1330",21,"White Noise Co_rep.wav","Neutral","1",3.921875,4.796875,1.6796875,"9.9136193190024606",8.61198042899923,19.147327200997,11.3493695690012
"1331",21,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","5.71875",2.08984375,2.9140625,5.9296875,"8.4115175499973702",9.7552320399991,12.2011283880019,14.1499124170004
"1332",21,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","5.14453125",2.08984375,2.50390625,4.12890625,"7.1773566439987899",8.4238800460007,10.0195714360015,13.4991272669976
"1333",21,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","5.08984375",2.96484375,1.96875,4.44921875,"7.85424780299945",24.245832343,10.4453505620003,13.0849662170003
"1334",21,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","4.1640625",5.734375,4.44140625,6.15234375,"23.139112764998501",9.29615366099824,10.9923755519994,12.0776808850023
"1335",21,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","5.78125",1.77734375,1.62890625,4.0546875,"7.0411183149990304",8.235760440999,9.9842064450022,12.5057293219979
"1336",21,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","5.671875",2.6640625,4.7421875,5.90625,"6.92332646700015",9.81915347600079,11.0205779560019,12.3193290689996
"1337",21,"C Scale down_rep.wav","Neutral","1",3.9140625,6.94140625,2.94140625,"12.9175648370001",9.70473001999926,14.2157322839993,18.8209034749997
"1338",21,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","4.4140625",6,5.01171875,6.08984375,"7.8181332849999299",9.24222527500023,11.088214565003,12.0707113940006
"1339",21,"Primeval Forest_rep.wav","Neutral","1",3.96484375,6.96484375,1.53124999999999,"6.5817598310022696",7.66672997700152,9.07693045199994,18.7677681809982
"1340",21,"Chromatic scale up_rep.wav","Neutral","4.859375",2.58984375,4.46484375,3.08984375,"9.2978727209992904",10.6938610549987,15.4635212289977,21.5157031810013
"1341",21,"Piano Chords_rep.wav","Neutral","1.00390624999999",3.96484375,6.94140625,1.96875,"18.748282765998699",16.7316481950001,14.7097012409976,15.8183191059979
"1342",21,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","5.9375",2.4140625,3.96484375,4.84375,"6.9743123600019299",11.5031578529997,13.3199676250005,14.374742584001
"1343",21,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","5.01171875",5.15234375,4.5390625,5.9765625,"11.2992287579982",24.5398905549991,29.5622604999989,19.1785424750014
"1344",21,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","4.7890625",6.6640625,3.96484375,6.3125,"12.3021132320027",7.11962243900052,9.21389237599942,10.4286100300014
"1345",21,"Tape Hiss_rep.wav","Neutral","1.08984375",3.9375,6.3046875,1.10937499999999,"10.7450361369992",9.68687143299757,6.65846618999785,8.15717058400332
"1346",21,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","2.50390625",3.51171875,7,7,"32.101923875998096",14.0891298980022,9.32349108400012,18.1292543419986
"1347",21,"Chromatic scale down_rep.wav","Neutral","1",4.0390625,6.984375,2.4921875,"8.1889011210005194",9.58300913799757,13.2896330049989,19.8893655690008
"1348",21,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","5.82421875",4.90234375,3.69140625,6.19140625,"8.1226862809999094",20.381168273001,14.5199478139984,12.8759147629971
"1349",21,"88 Keys_rep.wav","Neutral","2.08203125",3.5546875,1.71484375,4.69140625,"12.154238334002001",10.1665156070012,14.6251207670029,17.4069921690024
"1350",21,"Night Commute_rep.wav","Neutral","1.19140624999999",4.02734375,3.1796875,2.96875,"11.423047401",13.3396630780007,16.256078590999,18.5230091770026
"1351",21,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","5.90234375",2.87890625,3.96484375,6.1640625,"8.6441418370013707",9.88296428899775,11.4293739370004,12.7262161629987
"1352",21,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","5.00390625",5.51171875,4.07421875,5.5625,"9.3500892869997099",8.13329043900012,22.7310500879975,12.3115202379995
"1353",21,"Singing Bowls_rep.wav","Neutral","2.546875",3.96484375,2.03125,1.21875,"10.6735404099999",9.33517662200029,12.3207542790005,13.4637333480022
"1354",21,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","5.96875",2.359375,4.01171875,5.82421875,"7.4370477209995398",8.8757190230026,10.0773671489987,11.6231641029989
"1355",21,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","4.02734375",5.96484375,5.02734375,5.6015625,"6.87870307200137",8.49514356000145,9.62760583400086,11.3298545910001
"1356",21,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","4.5625",5.27734375,7,6.0625,"12.335208740001599",26.0832458389995,20.6780836210018,8.99472087200047
"1357",21,"Aircraft Cabin_rep.wav","Neutral","1",3.96484375,2.609375,1.70703124999999,"9.5992440170011797",7.39637119700273,11.0895328250007,13.1281817480012
"1358",21,"Chaconne in G Minor (Vitali)_rep.wav","Negative","6.02734375",1.96875,1.9375,3.6796875,"24.079155839001",25.656283248998,10.1985927189998,15.8657429949998
"1359",21,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","6.1796875",1.63671874999999,2.26953125,3.76171875,"23.533839054998602",7.7250078629986,8.99240776900114,10.1530145350006
"1360",21,"Car Interior_rep.wav","Neutral","1.06640625",3.94921875,6.33203125,4.00390625,"11.745009933998499",10.3753577700008,25.333777754,8.98707824699886
"1361",22,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","4.9921875",5.49609375,5.0078125,4.203125,"9.1621636399977398",14.3152639440013,18.0560002330021,23.2414901409974
"1362",22,"Tape Hiss_rep.wav","Neutral","5.98828125",2.8125,5.984375,1.51171875,"7.3123636749987702",13.4612931069968,19.1321414489975,21.1337244659989
"1363",22,"Duduk Song_rep.wav","Neutral","2.3984375",5.03515625,5.0078125,6.0625,"8.4819345100004195",12.1102491759993,14.8632805089982,16.9322385140003
"1364",22,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","5.828125",5.4765625,3.125,3.09765625,"10.684121655001899",13.9407404449993,15.9073942060022,17.3723484719994
"1365",22,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","5.63671875",6.4296875,6.0859375,6.01171875,"7.3777926069997104",9.62920721199771,11.8591517629974,13.354775882999
"1366",22,"White Noise Co_rep.wav","Neutral","4.6875",2.02734375,5.91015625,1.953125,"8.0266680889981199",10.3915011549979,12.1561547870005,13.5544735149997
"1367",22,"Fireplace_rep.wav","Neutral","2.37890625",5.48046875,5.5625,4.01953125,"8.3505263500010098",10.9362618659979,12.3885813999986,14.0364115049997
"1368",22,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","5.25",6.5390625,5.32421875,6.87109375,"11.5136647639992",14.2004528889992,16.9448372700026,18.4511836660021
"1369",22,"Random 2 Note Chords_rep.wav","Neutral","2.7578125",4.41015625,2.5546875,3.1796875,"10.134136770997401",12.2609052919979,14.5041442949986,16.4210331720023
"1370",22,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","4.53515625",6.16015625,5.2109375,4.09375,"10.634839565002",13.1196434880002,15.5179901650008,17.7467052739993
"1371",22,"Singing Bowls_rep.wav","Neutral","5.34765625",2.3515625,5.09375,3.125,"7.7180234669976899",10.0809459849988,12.1572153590022,15.5546185290004
"1372",22,"Random Notes_rep.wav","Neutral","2.77734375",2.03515625,3.75390625,1.41796875,"11.028108090002201",13.867900930003,15.9206108649996,17.5745659669992
"1373",22,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","2.6015625",2.73828125,5.0703125,1.93359375,"9.2914115219973592",12.5198843479993,14.387397339,18.478906065
"1374",22,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","5.30078125",2.71875,4.3984375,2.44140625,"6.4437640899995996",10.086430381998,13.6599041019981,16.511584783002
"1375",22,"Dark Forest_rep.wav","Neutral","5.78125",2.5,5.07421875,2.0546875,"7.3679353369989196",8.90997217599942,11.0160719170016,12.239909388998
"1376",22,"C Scale up_rep.wav","Neutral","1.78906249999999",6.05859375,6.7265625,3.19921875,"7.3579159979999504",9.06488407299912,11.6486749590003,13.0044427499997
"1377",22,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","4.3828125",6.3203125,4.8125,7,"7.6278407470017502",8.96795350599859,10.9375965590006,12.1609395549967
"1378",22,"The Pilgrim_rep.wav","Neutral","1.26953124999999",6.9921875,1.91015625,6.8984375,"7.83463752099851",9.55406997199679,10.7998423559984,13.3573960770008
"1379",22,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","6.015625",5.99609375,4.62890625,5.015625,"7.7331658619987103",9.27846147500167,10.8701176120011,14.0499468130001
"1380",22,"88 Keys_rep.wav","Neutral","1.30859374999999",6.328125,4.078125,5.1484375,"7.1237457819988697",8.42464258700056,11.7137747300002,14.487840982998
"1381",22,"Piano Chords_rep.wav","Neutral","2.53515625",5.58984375,4.8984375,5.48046875,"7.1219131739999204",8.69423714399818,10.2887024249976,11.5190976899975
"1382",22,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","1.16796874999999",2.40625,7,7,"7.73490141400179",13.4635342159999,15.911408746997,16.6952089820006
"1383",22,"Primeval Forest_rep.wav","Neutral","2.08203125",6.7890625,6.91015625,7,"8.0910819589989806",9.86546533400178,11.1090762290004,12.1732868489998
"1384",22,"Chromatic scale up_rep.wav","Neutral","6.53125",2.01953124999999,6.4375,2.046875,"6.9418653760003499",8.82601827500184,11.9507588769993,14.1934832089973
"1385",22,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","4.9140625",1.01171875,6.16015625,6.80859375,"7.8601133279989801",9.26225943399913,10.7548458689998,13.6967684289993
"1386",22,"Railroad_rep.wav","Neutral","4.6953125",1,2.67578125,1.2734375,"7.6762316560016099",11.2306118649976,14.3174178379995,15.9329005340005
"1387",22,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","5.89453125",5.84765625,6.09765625,6.625,"7.3750709419982696",9.51412289699874,12.6289143419999,14.371938252003
